release_date,title,production_budget,domestic_gross,worldwide_gross,year,movie_id,genres,director_name,actor_name,release_month,season,movie_profit/loss,top_actor,high_profit
1978-01-01,Coming Home,3000000,32653000,32653000,1978,tt4767526,['Drama'],Rod Hermansen,Rod Hermansen,January,Winter,29653000,False,1
1978-01-01,Coming Home,3000000,32653000,32653000,1978,tt5496554,['Drama'],W. Layne Mcdonald,Brock Strange,January,Winter,29653000,False,1
1978-01-01,Coming Home,3000000,32653000,32653000,1978,tt6847612,['Documentary'],Peta Jenkin,Nicolas Cage,January,Winter,29653000,False,1
1978-01-01,Coming Home,3000000,32653000,32653000,1978,tt8899108,['Documentary'],Ricardo Preve,Nicolas Cage,January,Winter,29653000,False,1
1978-01-01,Coming Home,3000000,32653000,32653000,1978,tt9313558,['Family'],Michael Scordakis,Ty Herting,January,Winter,29653000,False,1
2018-06-01,Upgrade,3000000,11977130,16553285,2018,tt6499752,"['Action', 'Sci-Fi', 'Thriller']",Leigh Whannell,Logan Marshall-Green,June,Summer,13553285,False,1
2018-06-01,Upgrade,3000000,11977130,16553285,2018,tt6739824,['Drama'],Mike Erickson,Andres Pollard,June,Summer,13553285,False,1
1948-08-26,Red River,3000000,9012000,9012000,1948,tt1498568,['Horror'],Jacob Ennis,Christian Brooker,August,Summer,6012000,False,1
2013-05-24,Before Midnight,3000000,8110621,23251930,2013,tt2209418,"['Drama', 'Romance']",Richard Linklater,Ethan Hawke,May,Spring,20251930,False,1
2009-07-31,The Collector,3000000,7712114,10473836,2009,tt2879218,"['Action', 'Comedy']",James Lee,Sunny Pang,July,Summer,7473836,False,1
2017-10-27,Let There Be Light,3000000,7233471,7241309,2017,tt2774034,['Documentary'],Peter Swanson,Nicolas Cage,October,Fall,4241309,False,1
2017-10-27,Let There Be Light,3000000,7233471,7241309,2017,tt3386948,"['Biography', 'Documentary', 'Drama']",Anna Wilking,Nicolas Cage,October,Fall,4241309,False,1
2017-10-27,Let There Be Light,3000000,7233471,7241309,2017,tt5804314,['Drama'],Kevin Sorbo,Kevin Sorbo,October,Fall,4241309,False,1
2017-10-27,Let There Be Light,3000000,7233471,7241309,2017,tt6184774,['Documentary'],Van Royko,Nicolas Cage,October,Fall,4241309,False,1
2017-10-27,Let There Be Light,3000000,7233471,7241309,2017,tt7689186,['Drama'],Marko Skop,Daniel Fischer,October,Fall,4241309,False,1
2006-04-28,Water,3000000,5529144,11322573,2006,tt2378581,"['Crime', 'Thriller']",Jeff Scott Taylor,Christian Lagadec,April,Spring,8322573,False,1
2006-04-28,Water,3000000,5529144,11322573,2006,tt2390250,['Drama'],Tal Haring,Mohamed Abo-Lil,April,Spring,8322573,False,1
2006-04-28,Water,3000000,5529144,11322573,2006,tt4875184,['Drama'],John Luksetich,Juan Martin Aguirre,April,Spring,8322573,False,1
2006-04-28,Water,3000000,5529144,11322573,2006,tt9064764,['Horror'],Phillip Penza,Adam Berardi,April,Spring,8322573,False,1
2016-06-24,Swiss Army Man,3000000,4210454,5837111,2016,tt4034354,"['Adventure', 'Comedy', 'Drama']",Dan Kwan,Paul Dano,June,Summer,2837111,False,1
1997-02-28,Kama Sutra,3000000,4109095,4109095,1997,tt4327966,['Romance'],Dawn,Marcio Gonzales,February,Winter,1109095,False,1
2013-05-17,Frances Ha,3000000,4067398,11262769,2013,tt2347569,"['Comedy', 'Drama', 'Romance']",Noah Baumbach,Adam Driver,May,Spring,8262769,False,1
2010-04-30,Please Give,3000000,4033574,4570178,2010,tt0878835,"['Comedy', 'Drama']",Nicole Holofcener,Oliver Platt,April,Spring,1570178,False,1
2016-04-22,Compadres,3000000,3127773,7445044,2016,tt3367294,"['Action', 'Comedy', 'Crime']",Enrique Begné,Omar Chaparro,April,Spring,4445044,False,1
2010-04-09,Letters to God,3000000,2848587,3237452,2010,tt1462054,"['Drama', 'Family']",Patrick Doughtie,Tanner Maguire,April,Spring,237452,False,1
1998-10-16,Happiness,3000000,2746453,5746453,1998,tt3458776,"['Documentary', 'Drama', 'Family']",Thomas Balmès,Ap Kinley Dorji,October,Fall,2746453,False,1
1998-10-16,Happiness,3000000,2746453,5746453,1998,tt4622770,['Drama'],Mike Ugada,Darrin Dewitt Henson,October,Fall,2746453,False,1
1998-10-16,Happiness,3000000,2746453,5746453,1998,tt5424024,['Drama'],SABU,Masatoshi Nagase,October,Fall,2746453,False,1
1998-10-16,Happiness,3000000,2746453,5746453,1998,tt5805026,['Drama'],Yiu Fai Lo,Carlos Chan,October,Fall,2746453,False,1
1998-10-16,Happiness,3000000,2746453,5746453,1998,tt9315470,['Documentary'],Irina Valentik,Nicolas Cage,October,Fall,2746453,False,1
2014-09-19,Tusk,3000000,1821983,1887554,2014,tt3099498,"['Comedy', 'Drama', 'Horror']",Kevin Smith,Justin Long,September,Fall,-1112446,False,0
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt1455256,['Documentary'],Ricardo Martinez,Nicolas Cage,May,Spring,1495262,False,1
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt1745686,"['Drama', 'Fantasy', 'Mystery']",Julian Pölsler,Luchs,May,Spring,1495262,False,1
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt2503980,['Comedy'],Paula Bravo,Rafael Contreras,May,Spring,1495262,False,1
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt4218696,"['Action', 'Drama', 'Thriller']",Doug Liman,Aaron Taylor-Johnson,May,Spring,1495262,False,1
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt4778274,['Documentary'],David Gordon Green,Nicolas Cage,May,Spring,1495262,False,1
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt4805936,['Documentary'],Wan-ling Hsu,Nicolas Cage,May,Spring,1495262,False,1
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt6060874,['Drama'],David Kinsella,Corey McKinley,May,Spring,1495262,False,1
2017-05-12,The Wall,3000000,1803064,4495262,2017,tt7578246,['Documentary'],Dmitry Bogolyubov,Nicolas Cage,May,Spring,1495262,False,1
2012-04-06,Damsels in Distress,3000000,1007535,1324299,2012,tt1667307,"['Comedy', 'Drama', 'Romance']",Whit Stillman,Adam Brody,April,Spring,-1675701,False,0
2005-03-25,Oldboy,3000000,707391,6239723,2005,tt1321511,"['Action', 'Drama', 'Mystery']",Spike Lee,Josh Brolin,March,Spring,3239723,False,1
2011-05-06,Hobo with a Shotgun,3000000,703372,834953,2011,tt1640459,"['Action', 'Comedy', 'Horror']",Jason Eisener,Rutger Hauer,May,Spring,-2165047,False,0
2015-05-08,The D Train,3000000,669688,772366,2015,tt2690138,"['Comedy', 'Drama']",Andrew Mogel,Jack Black,May,Spring,-2227634,False,0
2012-09-07,Bachelorette,3000000,446770,12577401,2012,tt1920849,"['Comedy', 'Romance']",Leslye Headland,James Marsden,September,Fall,9577401,False,1
2011-09-09,Creature,3000000,331000,331000,2011,tt1686018,['Horror'],Fred Andrews,Mehcad Brooks,September,Fall,-2669000,False,0
2011-09-09,Creature,3000000,331000,331000,2011,tt3696384,"['Biography', 'Crime', 'Documentary']",Stefan Lialias,LaToya Jane,September,Fall,-2669000,False,0
2016-12-09,The Bounce Back,3000000,321910,421404,2016,tt3253232,"['Comedy', 'Romance']",Youssef Delara,Shemar Moore,December,Winter,-2578596,False,0
1996-08-23,Freeway,3000000,295493,295493,1996,tt2076384,['Drama'],Christophe Sahr,Johan Libéreau,August,Summer,-2704507,False,0
2012-03-02,Tim and Eric's Billion Dollar Movie,3000000,201436,223652,2012,tt1855401,['Comedy'],Eric Wareheim,Tim Heidecker,March,Spring,-2776348,False,0
2007-11-09,Holly,3000000,163069,163069,2007,tt5294776,"['Action', 'Crime', 'Thriller']",DeShawn Hill,Kyle A. Thomas,November,Fall,-2836931,False,0
2014-08-15,Fort McCoy,3000000,78948,78948,2014,tt1282046,"['Drama', 'History', 'War']",Michael Worth,Eric Stoltz,August,Summer,-2921052,False,0
2015-09-04,Before We Go,3000000,37151,483938,2015,tt0443465,"['Comedy', 'Drama', 'Romance']",Chris Evans,Chris Evans,September,Fall,-2516062,False,0
2015-09-04,Before We Go,3000000,37151,483938,2015,tt4453750,"['Documentary', 'Drama', 'News']",Jorge Léon,Nicolas Cage,September,Fall,-2516062,False,0
2012-01-13,The Divide,3000000,18000,156362,2012,tt1535616,"['Drama', 'Horror', 'Sci-Fi']",Xavier Gens,Michael Biehn,January,Winter,-2843638,False,0
2012-01-13,The Divide,3000000,18000,156362,2012,tt2254110,['Documentary'],Katharine Round,Nicolas Cage,January,Winter,-2843638,False,0
2012-01-13,The Divide,3000000,18000,156362,2012,tt4121152,['Western'],Perry King,Bryan Kaplan,January,Winter,-2843638,False,0
2017-10-10,Demonic,3000000,0,4668109,2017,tt1841642,"['Horror', 'Thriller']",Will Canon,Frank Grillo,October,Fall,1668109,False,1
2014-06-27,They Came Together,3000000,0,82780,2014,tt2398249,"['Comedy', 'Romance']",David Wain,Paul Rudd,June,Summer,-2917220,False,0
2013-05-21,Open Road,3000000,0,47469,2013,tt1922679,"['Action', 'Drama', 'Thriller']",Marcio Garcia,Andy Garcia,May,Spring,-2952531,False,0
1951-07-28,Alice in Wonderland,3000000,0,0,1951,tt1014759,"['Adventure', 'Family', 'Fantasy']",Tim Burton,Johnny Depp,July,Summer,-3000000,False,0
1951-07-28,Alice in Wonderland,3000000,0,0,1951,tt1926979,['Documentary'],Giuseppe Malpasso,Nicolas Cage,July,Summer,-3000000,False,0
1951-07-28,Alice in Wonderland,3000000,0,0,1951,tt2049386,"['Fantasy', 'Musical']",James Fotopoulos,Nicolas Cage,July,Summer,-3000000,False,0
2010-10-01,Barry Munday,3000000,0,0,2010,tt0482461,"['Comedy', 'Drama', 'Romance']",Chris D'Arienzo,Patrick Wilson,October,Fall,-3000000,False,0
2009-12-31,The Deported,3000000,0,0,2009,tt8633120,['Documentary'],David Gordon Green,Nicolas Cage,December,Winter,-3000000,False,0
2015-12-31,AWOL-72,3000000,0,0,2015,tt2048865,"['Action', 'Thriller']",Christian Sesma,Luke Goss,December,Winter,-3000000,False,0
2015-02-06,Enter the Dangerous Mind,3000000,0,0,2015,tt2229377,['Thriller'],Victor Teran,Jake Hoffman,February,Winter,-3000000,False,0
2015-03-17,Something Wicked,3000000,0,0,2015,tt1327601,"['Drama', 'Horror', 'Mystery']",Darin Scott,Julian Morris,March,Spring,-3000000,False,0
2015-03-17,Something Wicked,3000000,0,0,2015,tt9741478,['Thriller'],Yemi Morafa,Okey Uzoeshi,March,Spring,-3000000,False,0
1967-09-18,Point Blank,3000000,0,0,1967,tt1545759,"['Action', 'Crime', 'Drama']",Fred Cavayé,Gilles Lellouche,September,Fall,-3000000,False,0
1967-09-18,Point Blank,3000000,0,0,1967,tt3735086,"['Crime', 'Documentary', 'History']",Theresa Jessouroun,Nicolas Cage,September,Fall,-3000000,False,0
1967-09-18,Point Blank,3000000,0,0,1967,tt7381042,"['Action', 'Thriller']",Aj Cross,Aj Cross,September,Fall,-3000000,False,0
2015-08-14,Amnesiac,3000000,0,0,2015,tt2693114,"['Drama', 'Horror', 'Thriller']",Martin Rutley,Jon Stoley,August,Summer,-3000000,False,0
2015-08-14,Amnesiac,3000000,0,0,2015,tt2837336,"['Drama', 'Horror', 'Mystery']",Michael Polish,Wes Bentley,August,Summer,-3000000,False,0
2015-12-31,Unnatural,3000000,0,0,2015,tt3551400,"['Action', 'Horror', 'Sci-Fi']",Hank Braxtan,James Remar,December,Winter,-3000000,False,0
2015-12-11,Close Range,3000000,0,0,2015,tt3511596,"['Action', 'Crime']",Isaac Florentine,Scott Adkins,December,Winter,-3000000,False,0
2010-10-01,Freakonomics,2900000,101270,172867,2010,tt1152822,['Documentary'],Heidi Ewing,James Ransone,October,Fall,-2727133,False,0
2011-08-19,Griff the Invisible,2900000,20778,25935,2011,tt1509803,"['Comedy', 'Drama', 'Romance']",Leon Ford,Ryan Kwanten,August,Summer,-2874065,False,0
2018-10-26,Indivisible,2700000,3511417,3588305,2018,tt5147828,['Documentary'],Hilary Linder,Essex Berry,October,Fall,888305,False,1
2018-10-26,Indivisible,2700000,3511417,3588305,2018,tt5259496,['Drama'],Edoardo De Angelis,Toni Laudadio,October,Fall,888305,False,1
2018-10-26,Indivisible,2700000,3511417,3588305,2018,tt6512428,"['Drama', 'War']",David G. Evans,Justin Bruening,October,Fall,888305,False,1
1956-01-12,Diane,2660000,0,0,1956,tt3021984,"['Crime', 'Drama', 'Horror']",Michael Mongillo,Jason Alan Smith,January,Winter,-2660000,False,0
1956-01-12,Diane,2660000,0,0,1956,tt6705860,['Drama'],Kent Jones,Jake Lacy,January,Winter,-2660000,False,0
2014-05-02,Ida,2600000,3827060,15298355,2014,tt2718492,['Drama'],Pawel Pawlikowski,Dawid Ogrodnik,May,Spring,12698355,False,1
2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0,2011,tt1227378,['Documentary'],Joe Cross,Nicolas Cage,April,Spring,-2600000,False,0
2013-01-11,A Haunted House,2500000,40041683,59922558,2013,tt2243537,"['Comedy', 'Fantasy']",Michael Tiddes,Marlon Wayans,January,Winter,57422558,False,1
2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,2013,tt2609912,"['Comedy', 'Documentary']",Leslie Small,Harry Ratchford,July,Summer,29827255,False,1
1981-10-30,Halloween II,2500000,25533818,25533818,1981,tt7064690,['Horror'],Jay Conning,Jay Conning,October,Fall,23033818,False,1
2013-08-02,The Spectacular Now,2500000,6852971,6916951,2013,tt1714206,"['Comedy', 'Drama', 'Romance']",James Ponsoldt,Miles Teller,August,Summer,4416951,False,1
1995-01-27,Before Sunrise,2500000,5274005,5690220,1995,tt4224638,['Drama'],Murat Eroglu,Ugur Erzengin,January,Winter,3190220,False,1
2016-06-24,Hunt for the Wilderpeople,2500000,5205471,23845533,2016,tt4698684,"['Adventure', 'Comedy', 'Drama']",Taika Waititi,Sam Neill,June,Summer,21345533,False,1
2012-08-17,Robot & Frank,2500000,3317468,4934356,2012,tt1990314,"['Comedy', 'Crime', 'Drama']",Jake Schreier,Peter Sarsgaard,August,Summer,2434356,False,1
2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,549632,2013,tt1390539,"['Adventure', 'Family', 'Fantasy']",Bill Muir,William Brent,March,Spring,-1950368,False,0
2011-04-01,Super,2500000,327716,593933,2011,tt1512235,"['Action', 'Comedy', 'Drama']",James Gunn,Rainn Wilson,April,Spring,-1906067,False,0
2011-04-01,Super,2500000,327716,593933,2011,tt7456902,['Adventure'],Rebecca Bernal,Nicolas Cage,April,Spring,-1906067,False,0
2008-11-14,Fuel,2500000,174255,174255,2008,tt9678962,"['Documentary', 'Sport']",Maarten Wijsman,Maarten Wijsman,November,Fall,-2325745,False,0
2010-06-18,8: The Mormon Proposition,2500000,100280,100280,2010,tt1484522,['Documentary'],Reed Cowan,Dustin Lance Black,June,Summer,-2399720,False,0
2013-08-16,Underdogs,2500000,35017,1392649,2013,tt10249374,"['Documentary', 'Sport']",Téo Frank,Nicolas Cage,August,Summer,-1107351,False,0
2013-08-16,Underdogs,2500000,35017,1392649,2013,tt1634003,"['Adventure', 'Animation', 'Family']",Juan José Campanella,Gabriel Almirón,August,Summer,-1107351,False,0
2013-08-16,Underdogs,2500000,35017,1392649,2013,tt2123342,"['Drama', 'Family', 'Sport']",Doug Dearth,D.B. Sweeney,August,Summer,-1107351,False,0
2013-08-16,Underdogs,2500000,35017,1392649,2013,tt6992046,"['Documentary', 'Sport']",Marcus Reyes,Troy Magalhaes,August,Summer,-1107351,False,0
2009-12-31,The Calling,2500000,0,0,2009,tt1666335,"['Drama', 'Thriller']",Jason Stone,Gil Bellows,December,Winter,-2500000,False,0
2009-12-31,The Calling,2500000,0,0,2009,tt2014407,"['Documentary', 'Drama']",Musa Syeed,Nicolas Cage,December,Winter,-2500000,False,0
2009-12-31,The Calling,2500000,0,0,2009,tt4470432,"['Action', 'Drama', 'Family']",Joseph Polk,Randolph Hubard,December,Winter,-2500000,False,0
2009-12-31,The Calling,2500000,0,0,2009,tt8716236,['Biography'],Rich Varville,Joshua Marble,December,Winter,-2500000,False,0
2013-06-21,Alien Uprising,2500000,0,0,2013,tt2040578,"['Comedy', 'Horror', 'Sci-Fi']",Dominic Burns,Andrew Shim,June,Summer,-2500000,False,0
2010-12-31,Christmas Mail,2500000,0,0,2010,tt1663628,"['Comedy', 'Drama', 'Family']",John Murlowski,A.J. Buckley,December,Winter,-2500000,False,0
2015-07-03,Stung,2500000,0,0,2015,tt3300572,"['Action', 'Adventure', 'Comedy']",Benni Diez,Matt O'Leary,July,Summer,-2500000,False,0
2015-10-13,8 Days,2500000,0,0,2015,tt3111864,"['Drama', 'Thriller']",Jaco Booyens,Sebastian Aguilar,October,Fall,-2500000,False,0
2016-09-02,Antibirth,2500000,0,0,2016,tt3333870,['Horror'],Danny Perez,Mark Webber,September,Fall,-2500000,False,0
2016-02-02,The Rise of the Krays,2500000,0,0,2016,tt2945796,"['Crime', 'Drama']",Zackary Adler,Matt Vael,February,Winter,-2500000,False,0
2014-11-14,Always Woodstock,2400000,0,0,2014,tt1995477,"['Comedy', 'Music', 'Romance']",Rita Merson,James Wolk,November,Fall,-2400000,False,0
2015-03-20,Do You Believe?,2300000,12985600,14304931,2015,tt4056738,['Drama'],Jon Gunn,Sean Astin,March,Spring,12004931,False,1
2015-03-20,Do You Believe?,2300000,12985600,14304931,2015,tt6960218,"['Fantasy', 'Horror']",Richard Tavernaro,Keller Fornes,March,Spring,12004931,False,1
2014-09-05,Frontera,2300000,59696,59696,2014,tt1914258,"['Action', 'Drama', 'Thriller']",Jesse Estrada,Todd Allen,September,Fall,-2240304,False,0
2014-09-05,Frontera,2300000,59696,59696,2014,tt2510028,"['Drama', 'Thriller', 'Western']",Michael Berry,Ed Harris,September,Fall,-2240304,False,0
2014-09-05,Frontera,2300000,59696,59696,2014,tt2657944,['Drama'],Manuel Pérez Cáceres,Juan Carlos Aparicio,September,Fall,-2240304,False,0
2014-09-05,Frontera,2300000,59696,59696,2014,tt8421518,"['Crime', 'Drama', 'Family']",Jake Thomas Armbruster,Omar Saavedra,September,Fall,-2240304,False,0
2011-08-26,Redemption Road,2300000,29384,29384,2011,tt1470020,['Drama'],Mario Van Peebles,Luke Perry,August,Summer,-2270616,False,0
2016-01-19,Eden,2300000,0,0,2016,tt10429158,['Drama'],Ulla Heikkilä,Tommi Korpela,January,Winter,-2300000,False,0
2016-01-19,Eden,2300000,0,0,2016,tt1734433,"['Crime', 'Drama']",Megan Griffiths,Beau Bridges,January,Winter,-2300000,False,0
2016-01-19,Eden,2300000,0,0,2016,tt2063641,"['Comedy', 'Drama']",Masaharu Take,Tarô Yamamoto,January,Winter,-2300000,False,0
2016-01-19,Eden,2300000,0,0,2016,tt2132321,['Drama'],Robbie Walsh,Johnny Elliott,January,Winter,-2300000,False,0
2016-01-19,Eden,2300000,0,0,2016,tt3032282,"['Drama', 'Thriller']",Shyam Madiraju,Ethan Peck,January,Winter,-2300000,False,0
2016-01-19,Eden,2300000,0,0,2016,tt5975878,['Animation'],William Winckler,Antonio Ardolino,January,Winter,-2300000,False,0
2016-01-19,Eden,2300000,0,0,2016,tt7539088,"['Crime', 'Drama']",Snævar Sölvason,Hansel Eagle,January,Winter,-2300000,False,0
2016-01-19,Eden,2300000,0,0,2016,tt9174880,['Drama'],Baris Atay,Cemalettin Cekmece,January,Winter,-2300000,False,0
1940-11-13,Fantasia,2280000,83320000,83320000,1940,tt3591950,['Drama'],Chao Wang,Hu RuiJie,November,Fall,81040000,False,1
1946-11-21,The Best Years of Our Lives,2100000,23600000,23600000,1946,tt3979452,['Comedy'],Mihalis Georgiou,Nicolas Cage,November,Fall,21500000,False,1
2001-07-13,Bully,2100000,881824,1381824,2001,tt1682181,['Documentary'],Lee Hirsch,Nicolas Cage,July,Summer,-718176,False,0
2001-07-13,Bully,2100000,881824,1381824,2001,tt2353867,['Music'],Anthony L. Coleman,Anthony L. Coleman,July,Summer,-718176,False,0
2001-07-13,Bully,2100000,881824,1381824,2001,tt4549796,['Drama'],Stephen Gaffney,Ciaran Coyle,July,Summer,-718176,False,0
2001-07-13,Bully,2100000,881824,1381824,2001,tt5741008,['Comedy'],Santino Campanelli,Tucker Albrizzi,July,Summer,-718176,False,0
2001-07-13,Bully,2100000,881824,1381824,2001,tt6949172,"['Drama', 'Musical']",Aaron Alon,M.E. Frazier Jr.,July,Summer,-718176,False,0
2016-10-16,Mi America,2100000,3330,3330,2016,tt2460506,"['Crime', 'Drama']",Robert Fontaine,Robert Fontaine,October,Fall,-2096670,False,0
2012-12-31,Infected,2100000,0,0,2012,tt1622991,"['Action', 'Horror', 'Sci-Fi']",Glenn Ciano,Michael Madsen,December,Winter,-2100000,False,0
2012-12-31,Infected,2100000,0,0,2012,tt1893415,"['Action', 'Horror', 'Sci-Fi']",Andrew Gilbert,Luke Hobson,December,Winter,-2100000,False,0
2015-10-06,The Timber,2100000,0,0,2015,tt2215673,"['Action', 'Adventure', 'Drama']",Anthony O'Brien,James Ransone,October,Fall,-2100000,False,0
2016-01-19,Sharkskin,2100000,0,0,2016,tt2317796,"['Comedy', 'Drama', 'Mystery']",Dan Perri,John Aprea,January,Winter,-2100000,False,0
1973-12-17,Sleeper,2000000,18344729,18344729,1973,tt1433183,"['Action', 'Horror']",Dru Brown,Ty Hungerford,December,Winter,16344729,False,1
1973-12-17,Sleeper,2000000,18344729,18344729,1973,tt2711190,['Sci-Fi'],Mark Burnett,Evan Graham,December,Winter,16344729,False,1
1973-12-17,Sleeper,2000000,18344729,18344729,1973,tt5169904,"['Action', 'Drama', 'Thriller']",Christopher Miles,David Wendell Boykins,December,Winter,16344729,False,1
2015-03-13,It Follows,2000000,14674077,23250755,2015,tt3235888,"['Horror', 'Mystery']",David Robert Mitchell,Keir Gilchrist,March,Spring,21250755,False,1
2018-07-13,Eighth Grade,2000000,13539710,14341016,2018,tt7014006,"['Comedy', 'Drama']",Bo Burnham,Josh Hamilton,July,Summer,12341016,False,1
2012-03-09,Silent House,2000000,12739737,16610760,2012,tt1767382,"['Drama', 'Horror', 'Mystery']",Laura Lau,Adam Trese,March,Spring,14610760,False,1
2016-04-08,Hardcore Henry,2000000,9252038,17187434,2016,tt3072482,"['Action', 'Adventure', 'Sci-Fi']",Ilya Naishuller,Sharlto Copley,April,Spring,15187434,False,1
1961-09-25,The Hustler,2000000,7600000,7600000,1961,tt5717430,['Documentary'],Rashard Mendenhall,Nicolas Cage,September,Fall,5600000,False,1
1998-06-26,Smoke Signals,2000000,6719300,7756617,1998,tt10332328,['Documentary'],Luis Sampieri,Cecilio Condori,June,Summer,5756617,False,1
2010-06-11,Winter's Bone,2000000,6531503,16131551,2010,tt1399683,"['Drama', 'Mystery']",Debra Granik,John Hawkes,June,Summer,14131551,False,1
2014-10-10,Meet the Mormons,2000000,6047363,6049171,2014,tt4003774,['Documentary'],Blair Treu,Jermaine Sullivan,October,Fall,4049171,False,1
2017-10-06,The Florida Project,2000000,5904366,11295324,2017,tt5649144,['Drama'],Sean Baker,Willem Dafoe,October,Fall,9295324,False,1
2017-08-25,All Saints,2000000,5802208,5941994,2017,tt4663548,['Drama'],Steve Gomer,John Corbett,August,Summer,3941994,False,1
2003-08-20,Thirteen,2000000,4601043,9505996,2003,tt4080028,['Drama'],Houman Seyyedi,Yasna Mirtahmasb,August,Summer,7505996,False,1
2010-10-08,Inside Job,2000000,4311834,7799257,2010,tt1645089,"['Crime', 'Documentary']",Charles Ferguson,Nicolas Cage,October,Fall,5799257,False,1
2015-08-28,We Are Your Friends,2000000,3591417,10153415,2015,tt3787590,"['Drama', 'Music', 'Romance']",Max Joseph,Zac Efron,August,Summer,8153415,False,1
2015-09-18,Captive,2000000,2583301,2791973,2015,tt1699745,"['Drama', 'Thriller']",Brillante Mendoza,Marc Zanetta,September,Fall,791973,False,1
2015-09-18,Captive,2000000,2583301,2791973,2015,tt2386203,"['Action', 'Thriller']",Jonatan Burnett,Eric Breker,September,Fall,791973,False,1
2015-09-18,Captive,2000000,2583301,2791973,2015,tt3268668,"['Action', 'Crime', 'Drama']",Jerry Jameson,David Oyelowo,September,Fall,791973,False,1
2015-09-18,Captive,2000000,2583301,2791973,2015,tt9816184,['Drama'],David Kabale,Nicolas Cage,September,Fall,791973,False,1
2018-06-08,Hearts Beat Loud,2000000,2386254,2420962,2018,tt7158430,"['Comedy', 'Drama', 'Music']",Brett Haley,Nick Offerman,June,Summer,420962,False,1
2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,2017,tt4902904,"['Comedy', 'Drama', 'Family']",Dallas Jenkins,Brett Dalton,January,Winter,303792,False,1
1993-01-29,Nemesis,2000000,2001124,2001124,1993,tt0800353,['Drama'],Nicole Mosleh,Ulrich Mühe,January,Winter,1124,False,1
1993-01-29,Nemesis,2000000,2001124,2001124,1993,tt10022974,"['Action', 'Thriller']",Gunparwitt Phuwadolwisid,Jirayu Tantrakul,January,Winter,1124,False,1
1993-01-29,Nemesis,2000000,2001124,2001124,1993,tt8695086,['Thriller'],Carl Joglar,Nicholas Wilder,January,Winter,1124,False,1
2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2279959,2015,tt3172532,"['Comedy', 'Drama', 'Romance']",Marielle Heller,Alexander Skarsgård,August,Summer,279959,False,1
2014-04-25,Locke,2000000,1370646,2088390,2014,tt2692904,['Drama'],Steven Knight,Tom Hardy,April,Spring,88390,False,1
1999-04-30,Get Real,2000000,1152411,1152411,1999,tt10095498,['Drama'],Darby Christensen,Peter King,April,Spring,-847589,False,0
2007-09-07,In the Shadow of the Moon,2000000,1134358,2175587,2007,tt8110640,['Thriller'],Jim Mickle,Michael C. Hall,September,Fall,175587,False,1
2011-04-08,Meek's Cutoff,2000000,977772,1869928,2011,tt1518812,"['Drama', 'Western']",Kelly Reichardt,Bruce Greenwood,April,Spring,-130072,False,0
2014-11-28,The Babadook,2000000,950792,7482387,2014,tt2321549,"['Drama', 'Horror']",Jennifer Kent,Noah Wiseman,November,Fall,5482387,False,1
2010-09-24,The Virginity Hit,2000000,636706,636706,2010,tt1695994,['Comedy'],Andrew Gurland,Matt Bennett,September,Fall,-1363294,False,0
2008-01-18,Teeth,2000000,347578,2350641,2008,tt7535280,['Drama'],Rares H. Stoica,Radu Vaduva,January,Winter,350641,False,1
2015-02-13,The Last Five Years,2000000,147299,205298,2015,tt2474024,"['Comedy', 'Drama', 'Musical']",Richard LaGravenese,Jeremy Jordan,February,Winter,-1794702,False,0
2014-09-19,Pump,2000000,72277,72277,2014,tt2630916,['Documentary'],Rebecca Harrell Tickell,Nicolas Cage,September,Fall,-1927723,False,0
2015-04-07,Lost River,2000000,45431,2009644,2015,tt2366608,"['Drama', 'Fantasy', 'Mystery']",Ryan Gosling,Iain De Caestecker,April,Spring,9644,False,1
2015-10-09,Knock Knock,2000000,36336,6328516,2015,tt3605418,"['Drama', 'Thriller']",Eli Roth,Keanu Reeves,October,Fall,4328516,False,1
2015-10-09,Knock Knock,2000000,36336,6328516,2015,tt6096414,['Horror'],Tobias Canto Jr.,Saul Arteta,October,Fall,4328516,False,1
2012-10-19,The First Time,2000000,17061,17061,2012,tt1763303,"['Comedy', 'Drama', 'Romance']",Jonathan Kasdan,Dylan O'Brien,October,Fall,-1982939,False,0
2012-10-19,The First Time,2000000,17061,17061,2012,tt9827712,['Drama'],Luo Jinyao,Zhang Hengrui,October,Fall,-1982939,False,0
2010-08-27,Circle,2000000,10024,10024,2010,tt1129412,"['Horror', 'Thriller']",Michael W. Watkins,Jason Thompson,August,Summer,-1989976,False,0
2010-08-27,Circle,2000000,10024,10024,2010,tt3118452,"['Drama', 'Mystery', 'Sci-Fi']",Mario Miscione,Nicolas Cage,August,Summer,-1989976,False,0
